hora,metar,aero,hora_dt
1655809200000,METAR SBSV 211100Z 11013KT 8000 VCSH BKN015 FEW020TCU 25/22 Q1018=,SBSV,2022-06-21 11:00:00
1655812800000,METAR SBSV 211200Z 11012KT 9999 SCT015 FEW020TCU BKN060 27/22 Q1018=,SBSV,2022-06-21 12:00:00
1655816400000,METAR SBSV 211300Z 16013KT 9999 SCT015 FEW020TCU 27/23 Q1018=,SBSV,2022-06-21 13:00:00
1655820000000,METAR SBSV 211400Z 10011KT 9999 SCT020 FEW023TCU 26/21 Q1017=,SBSV,2022-06-21 14:00:00
1655823600000,METAR SBSV 211500Z 11012KT 9999 VCSH SCT020 FEW023TCU 29/23 Q1017=,SBSV,2022-06-21 15:00:00
1655827200000,METAR SBSV 211600Z 13012KT 9999 SCT020 SCT060 28/22 Q1016=,SBSV,2022-06-21 16:00:00
1655830800000,METAR SBSV 211700Z 07014KT 8000 VCSH BKN020 27/22 Q1015=,SBSV,2022-06-21 17:00:00
1655834400000,METAR SBSV 211800Z 13011KT 9999 VCSH BKN020 FEW023TCU 28/23 Q1015=,SBSV,2022-06-21 18:00:00
1655838000000,METAR SBSV 211900Z 12011KT 9999 VCSH FEW010 BKN020 FEW023TCU 25/22 Q1015=,SBSV,2022-06-21 19:00:00
1655841600000,METAR SBSV 212000Z 13008KT 9999 BKN020 FEW023TCU 26/21 Q1015=,SBSV,2022-06-21 20:00:00
1655845200000,METAR SBSV 212100Z 12009KT 9999 SCT020 FEW023TCU 27/21 Q1016=,SBSV,2022-06-21 21:00:00
1655848800000,METAR SBSV 212200Z 11010KT 9999 SCT020 FEW023TCU 27/22 Q1016=,SBSV,2022-06-21 22:00:00
1655852400000,METAR SBSV 212300Z 13011KT 9999 SCT020 27/22 Q1017=,SBSV,2022-06-21 23:00:00
1655856000000,METAR SBBR 220000Z 14006KT 120V180 CAVOK 21/11 Q1021=,SBBR,2022-06-22 00:00:00
1655859600000,METAR SBBR 220100Z 13004KT 110V190 CAVOK 19/11 Q1022=,SBBR,2022-06-22 01:00:00
1655863200000,METAR SBBR 220200Z VRB02KT CAVOK 18/11 Q1021=,SBBR,2022-06-22 02:00:00
1655866800000,METAR SBBR 220300Z 09001KT CAVOK 16/11 Q1021=,SBBR,2022-06-22 03:00:00
1655870400000,METAR SBBR 220400Z VRB02KT CAVOK 16/10 Q1021=,SBBR,2022-06-22 04:00:00
1655874000000,METAR SBBR 220500Z 00000KT CAVOK 13/10 Q1021=,SBBR,2022-06-22 05:00:00
1655877600000,METAR SBBR 220600Z VRB01KT CAVOK 12/09 Q1020=,SBBR,2022-06-22 06:00:00
1655881200000,METAR SBBR 220700Z 21001KT CAVOK 12/09 Q1021=,SBBR,2022-06-22 07:00:00
1655884800000,METAR SBBR 220800Z 00000KT CAVOK 11/09 Q1021=,SBBR,2022-06-22 08:00:00
1655888400000,METAR SBBR 220900Z 00000KT CAVOK 12/10 Q1021=,SBBR,2022-06-22 09:00:00
1655892000000,METAR SBBR 221000Z VRB02KT CAVOK 13/10 Q1022=,SBBR,2022-06-22 10:00:00
1655895600000,METAR SBBR 221100Z VRB02KT CAVOK 15/11 Q1022=,SBBR,2022-06-22 11:00:00
1655899200000,METAR SBBR 221200Z VRB05KT CAVOK 17/12 Q1023=,SBBR,2022-06-22 12:00:00
1655902800000,METAR SBBR 221300Z 07011KT CAVOK 20/12 Q1023=,SBBR,2022-06-22 13:00:00
1655906400000,METAR SBBR 221400Z 06010KT 030V100 CAVOK 22/12 Q1023=,SBBR,2022-06-22 14:00:00
1655910000000,METAR SBBR 221500Z 09009KT 020V130 CAVOK 24/12 Q1022=,SBBR,2022-06-22 15:00:00
1655913600000,METAR SBBR 221600Z 05005KT 020V100 CAVOK 25/12 Q1021=,SBBR,2022-06-22 16:00:00
1655917200000,METAR SBBR 221700Z 07006KT 030V120 CAVOK 25/10 Q1019=,SBBR,2022-06-22 17:00:00
1655920800000,METAR SBBR 221800Z 12006KT 080V220 CAVOK 26/11 Q1019=,SBBR,2022-06-22 18:00:00
1655924400000,METAR SBBR 221900Z 10007KT 060V130 CAVOK 26/10 Q1019=,SBBR,2022-06-22 19:00:00
1655928000000,METAR SBBR 222000Z 10005KT 060V150 CAVOK 26/09 Q1019=,SBBR,2022-06-22 20:00:00
1655931600000,METAR SBBR 222100Z 11006KT CAVOK 25/09 Q1019=,SBBR,2022-06-22 21:00:00
1655935200000,METAR SBBR 222200Z 13007KT CAVOK 23/11 Q1020=,SBBR,2022-06-22 22:00:00
1655938800000,METAR SBBR 222300Z 11005KT 030V140 CAVOK 21/11 Q1020=,SBBR,2022-06-22 23:00:00
1655856000000,METAR SBCF 220000Z 08009KT CAVOK 18/13 Q1022=,SBCF,2022-06-22 00:00:00
1655859600000,METAR SBCF 220100Z 06006KT CAVOK 17/13 Q1022=,SBCF,2022-06-22 01:00:00
1655863200000,METAR SBCF 220200Z 12004KT CAVOK 17/12 Q1022=,SBCF,2022-06-22 02:00:00
1655866800000,METAR SBCF 220300Z 09004KT CAVOK 17/12 Q1022=,SBCF,2022-06-22 03:00:00
1655870400000,METAR COR SBCF 220400Z 00000KT CAVOK 14/12 Q1021=,SBCF,2022-06-22 04:00:00
1655874000000,METAR SBCF 220500Z 08004KT CAVOK 16/11 Q1021=,SBCF,2022-06-22 05:00:00
1655877600000,METAR SBCF 220600Z 15002KT CAVOK 15/12 Q1021=,SBCF,2022-06-22 06:00:00
1655881200000,METAR SBCF 220700Z 00000KT CAVOK 14/11 Q1021=,SBCF,2022-06-22 07:00:00
1655884800000,METAR SBCF 220800Z 15002KT CAVOK 13/11 Q1021=,SBCF,2022-06-22 08:00:00
1655888400000,METAR SBCF 220900Z 16002KT CAVOK 14/11 Q1022=,SBCF,2022-06-22 09:00:00
1655892000000,METAR SBCF 221000Z 17003KT CAVOK 13/11 Q1022=,SBCF,2022-06-22 10:00:00
1655895600000,METAR SBCF 221100Z 14002KT CAVOK 14/11 Q1023=,SBCF,2022-06-22 11:00:00
1655899200000,METAR SBCF 221200Z VRB02KT CAVOK 16/13 Q1023=,SBCF,2022-06-22 12:00:00
1655902800000,METAR SBCF 221300Z 05006KT 360V090 CAVOK 20/12 Q1023=,SBCF,2022-06-22 13:00:00
1655906400000,METAR SBCF 221400Z 03005KT 330V080 9999 FEW030 22/12 Q1023=,SBCF,2022-06-22 14:00:00
1655910000000,METAR SBCF 221500Z 09003KT 020V140 9999 FEW035 24/11 Q1022=,SBCF,2022-06-22 15:00:00
1655913600000,METAR SBCF 221600Z VRB02KT 9999 FEW035 25/11 Q1021=,SBCF,2022-06-22 16:00:00
1655917200000,METAR SBCF 221700Z 17004KT 9999 FEW035 25/11 Q1020=,SBCF,2022-06-22 17:00:00
1655920800000,METAR SBCF 221800Z 09004KT CAVOK 25/10 Q1020=,SBCF,2022-06-22 18:00:00
1655924400000,METAR SBCF 221900Z 12003KT CAVOK 25/09 Q1020=,SBCF,2022-06-22 19:00:00
1655928000000,METAR SBCF 222000Z 14005KT CAVOK 24/10 Q1020=,SBCF,2022-06-22 20:00:00
1655931600000,METAR SBCF 222100Z 08007KT CAVOK 23/11 Q1020=,SBCF,2022-06-22 21:00:00
1655935200000,METAR SBCF 222200Z 06007KT CAVOK 20/13 Q1020=,SBCF,2022-06-22 22:00:00
1655938800000,METAR SBCF 222300Z 07004KT CAVOK 19/13 Q1021=,SBCF,2022-06-22 23:00:00
1655856000000,METAR SBCT 220000Z 02003KT CAVOK 17/15 Q1018=,SBCT,2022-06-22 00:00:00
1655859600000,METAR SBCT 220100Z 03004KT CAVOK 17/15 Q1018=,SBCT,2022-06-22 01:00:00
1655863200000,METAR SBCT 220200Z 04005KT CAVOK 16/15 Q1018=,SBCT,2022-06-22 02:00:00
1655866800000,METAR SBCT 220300Z 04004KT CAVOK 15/15 Q1017=,SBCT,2022-06-22 03:00:00
1655870400000,METAR SBCT 220400Z 06003KT CAVOK 15/15 Q1017=,SBCT,2022-06-22 04:00:00
1655874000000,METAR SBCT 220500Z 00000KT CAVOK 15/14 Q1017=,SBCT,2022-06-22 05:00:00
1655877600000,METAR SBCT 220600Z 08004KT CAVOK 14/14 Q1017=,SBCT,2022-06-22 06:00:00
1655881200000,METAR SBCT 220700Z 05004KT CAVOK 15/15 Q1017=,SBCT,2022-06-22 07:00:00
1655884800000,METAR SBCT 220800Z 05002KT CAVOK 13/13 Q1018=,SBCT,2022-06-22 08:00:00
1655888400000,METAR SBCT 220900Z 07005KT CAVOK 13/13 Q1018=,SBCT,2022-06-22 09:00:00
1655892000000,METAR SBCT 221000Z 05005KT 9999 BKN040 14/14 Q1018=,SBCT,2022-06-22 10:00:00
1655895600000,METAR SBCT 221100Z 02005KT 9999 BKN045 16/15 Q1019=,SBCT,2022-06-22 11:00:00
1655899200000,METAR SBCT 221200Z 03007KT CAVOK 18/15 Q1019=,SBCT,2022-06-22 12:00:00
1655902800000,METAR SBCT 221300Z 02008KT 340V050 CAVOK 21/15 Q1019=,SBCT,2022-06-22 13:00:00
1655906400000,METAR SBCT 221400Z 35011KT 320V020 CAVOK 23/14 Q1019=,SBCT,2022-06-22 14:00:00
1655910000000,METAR SBCT 221500Z 33015KT 300V360 CAVOK 25/14 Q1018=,SBCT,2022-06-22 15:00:00
1655913600000,METAR SBCT 221600Z 33014KT 9999 SCT045 25/14 Q1017=,SBCT,2022-06-22 16:00:00
1655917200000,METAR SBCT 221700Z 32016KT 300V360 9999 BKN045 25/14 Q1016=,SBCT,2022-06-22 17:00:00
1655920800000,METAR SBCT 221800Z 33013KT 280V360 9999 SCT040 25/14 Q1016=,SBCT,2022-06-22 18:00:00
1655924400000,METAR SBCT 221900Z 33012KT 9999 SCT040 24/14 Q1015=,SBCT,2022-06-22 19:00:00
1655928000000,METAR SBCT 222000Z 34010KT 9999 FEW040 23/14 Q1016=,SBCT,2022-06-22 20:00:00
1655931600000,METAR SBCT 222100Z 36007KT CAVOK 22/15 Q1016=,SBCT,2022-06-22 21:00:00
1655935200000,METAR SBCT 222200Z 02007KT CAVOK 20/15 Q1016=,SBCT,2022-06-22 22:00:00
1655938800000,METAR SBCT 222300Z 02007KT CAVOK 19/15 Q1016=,SBCT,2022-06-22 23:00:00
1655856000000,METAR SBFL 220000Z 30004KT 3500 TSRA BKN009 FEW030CB BKN060 17/16 Q1014=,SBFL,2022-06-22 00:00:00
1655856720000,SPECI SBFL 220012Z 35007KT 2000 +TSRA BKN009 FEW030CB BKN060 17/16 Q1014 RERA=,SBFL,2022-06-22 00:12:00
1655859600000,METAR SBFL 220100Z 30004KT 4000 TSRA BKN009 FEW030CB BKN060 16/16 Q1014 RERA=,SBFL,2022-06-22 01:00:00
1655863200000,METAR SBFL 220200Z 31006KT 4000 RA BKN005 BKN060 17/16 Q1013 RETS=,SBFL,2022-06-22 02:00:00
1655866800000,METAR SBFL 220300Z 34007KT 4000 TSRA BKN007 FEW030CB BKN060 17/16 Q1013=,SBFL,2022-06-22 03:00:00
1655870400000,METAR SBFL 220400Z 36007KT 5000 BR TS BKN010 FEW030CB BKN060 17/16 Q1013 RERA=,SBFL,2022-06-22 04:00:00
1655874000000,METAR SBFL 220500Z 24003KT 5000 BR TS BKN010 FEW030CB BKN060 17/16 Q1014=,SBFL,2022-06-22 05:00:00
1655877600000,METAR SBFL 220600Z 19013KT 3000 +TSRA BKN010 FEW030CB BKN060 18/15 Q1014=,SBFL,2022-06-22 06:00:00
1655881200000,METAR SBFL 220700Z 36009KT 3500 TSRA BKN010 FEW030CB BKN070 17/16 Q1013 RERA=,SBFL,2022-06-22 07:00:00
1655884800000,METAR SBFL 220800Z 35017KT 4500 -TSRA BKN010 FEW030CB BKN070 18/16 Q1012 RERA=,SBFL,2022-06-22 08:00:00
1655888400000,METAR SBFL 220900Z 34016KT 6000 -TSRA BKN012 FEW030CB BKN070 19/16 Q1012=,SBFL,2022-06-22 09:00:00
1655892000000,METAR SBFL 221000Z 35014KT 9999 BKN016 BKN070 19/16 Q1012 RETS=,SBFL,2022-06-22 10:00:00
1655895600000,METAR SBFL 221100Z 36014KT 9999 VCSH BKN020 FEW030TCU BKN070 19/16 Q1013=,SBFL,2022-06-22 11:00:00
1655899200000,METAR SBFL 221200Z 07006KT 5000 -RA BKN020 FEW030TCU BKN100 19/16 Q1015=,SBFL,2022-06-22 12:00:00
1655902800000,METAR SBFL 221300Z 07003KT 5000 -RA BKN020 FEW030TCU BKN080 19/16 Q1014=,SBFL,2022-06-22 13:00:00
1655903100000,SPECI SBFL 221305Z 32006KT 5000 -TSRA BKN020 FEW030CB BKN080 18/17 Q1013=,SBFL,2022-06-22 13:05:00
1655903700000,SPECI SBFL 221315Z 32006KT 4000 TSRA BKN020 FEW030CB BKN080 18/17 Q1014=,SBFL,2022-06-22 13:15:00
1655906400000,METAR SBFL 221400Z 34009KT 4000 TSRA BKN020 FEW030CB BKN080 18/17 Q1015=,SBFL,2022-06-22 14:00:00
1655910000000,METAR SBFL 221500Z 02005KT 2500 TSRA BKN020 FEW030CB BKN080 18/17 Q1016=,SBFL,2022-06-22 15:00:00
1655912400000,SPECI SBFL 221540Z 34011KT 9999 -RA BKN020 FEW030TCU BKN080 18/17 Q1013 RETSRA=,SBFL,2022-06-22 15:40:00
1655913600000,METAR SBFL 221600Z 36009KT 9999 VCSH BKN020 FEW030TCU BKN080 19/17 Q1013 RETSRA=,SBFL,2022-06-22 16:00:00
1655917200000,METAR SBFL 221700Z 14003KT 9999 VCSH SCT025 FEW030TCU BKN070 18/17 Q1012=,SBFL,2022-06-22 17:00:00
1655920800000,METAR SBFL 221800Z VRB02KT 9999 FEW005 SCT050 18/17 Q1012=,SBFL,2022-06-22 18:00:00
1655921820000,SPECI SBFL 221817Z VRB04KT 9999 BKN009 BKN059 18/17 Q1012=,SBFL,2022-06-22 18:17:00
1655924400000,METAR SBFL 221900Z 17003KT 100V220 9999 BKN007 SCT062 18/17 Q1012=,SBFL,2022-06-22 19:00:00
1655928000000,METAR SBFL 222000Z VRB01KT 9999 SCT005 BKN013 18/17 Q1012=,SBFL,2022-06-22 20:00:00
1655931600000,METAR SBFL 222100Z 09003KT 9999 SCT005 BKN012 17/16 Q1012=,SBFL,2022-06-22 21:00:00
1655932200000,SPECI SBFL 222110Z 11003KT 9999 SCT015 BKN030 17/16 Q1012=,SBFL,2022-06-22 21:10:00
1655935200000,METAR SBFL 222200Z 02003KT 9999 SCT030 BKN050 17/17 Q1012=,SBFL,2022-06-22 22:00:00
1655938800000,METAR SBFL 222300Z 36006KT CAVOK 19/17 Q1012=,SBFL,2022-06-22 23:00:00
1655856000000,METAR SBGL 220000Z 13004KT CAVOK 21/20 Q1016=,SBGL,2022-06-22 00:00:00
1655859600000,METAR SBGL 220100Z 06003KT CAVOK 20/19 Q1016=,SBGL,2022-06-22 01:00:00
1655863200000,METAR SBGL 220200Z 00000KT CAVOK 20/19 Q1016=,SBGL,2022-06-22 02:00:00
1655866800000,METAR SBGL 220300Z VRB02KT CAVOK 20/19 Q1016=,SBGL,2022-06-22 03:00:00
1655870400000,METAR SBGL 220400Z 08002KT CAVOK 19/18 Q1016=,SBGL,2022-06-22 04:00:00
1655874000000,METAR SBGL 220500Z 09002KT CAVOK 19/18 Q1015=,SBGL,2022-06-22 05:00:00
1655877600000,METAR SBGL 220600Z 21002KT CAVOK 18/18 Q1015=,SBGL,2022-06-22 06:00:00
1655881200000,METAR SBGL 220700Z 22002KT CAVOK 18/17 Q1015=,SBGL,2022-06-22 07:00:00
1655884800000,METAR SBGL 220800Z 19002KT CAVOK 18/17 Q1015=,SBGL,2022-06-22 08:00:00
1655888400000,METAR SBGL 220900Z 20002KT CAVOK 18/17 Q1015=,SBGL,2022-06-22 09:00:00
1655892000000,METAR SBGL 221000Z 16002KT CAVOK 18/17 Q1015=,SBGL,2022-06-22 10:00:00
1655895600000,METAR SBGL 221100Z 21003KT CAVOK 20/19 Q1016=,SBGL,2022-06-22 11:00:00
1655899200000,METAR SBGL 221200Z 22003KT CAVOK 23/18 Q1016=,SBGL,2022-06-22 12:00:00
1655902800000,METAR SBGL 221300Z 30005KT CAVOK 27/18 Q1016=,SBGL,2022-06-22 13:00:00
1655906400000,METAR SBGL 221400Z 31003KT CAVOK 29/16 Q1016=,SBGL,2022-06-22 14:00:00
1655910000000,METAR SBGL 221500Z 32005KT CAVOK 30/17 Q1015=,SBGL,2022-06-22 15:00:00
1655913600000,METAR SBGL 221600Z 02006KT CAVOK 29/17 Q1014=,SBGL,2022-06-22 16:00:00
1655917200000,METAR SBGL 221700Z 05004KT CAVOK 30/16 Q1014=,SBGL,2022-06-22 17:00:00
1655920800000,METAR SBGL 221800Z 04005KT CAVOK 30/17 Q1014=,SBGL,2022-06-22 18:00:00
1655924400000,METAR SBGL 221900Z 12006KT CAVOK 28/18 Q1014=,SBGL,2022-06-22 19:00:00
1655928000000,METAR SBGL 222000Z 08002KT CAVOK 25/18 Q1015=,SBGL,2022-06-22 20:00:00
1655931600000,METAR SBGL 222100Z 12003KT CAVOK 23/18 Q1015=,SBGL,2022-06-22 21:00:00
1655935200000,METAR SBGL 222200Z VRB01KT CAVOK 22/17 Q1015=,SBGL,2022-06-22 22:00:00
1655938800000,METAR SBGL 222300Z 08003KT 050V110 CAVOK 21/17 Q1016=,SBGL,2022-06-22 23:00:00
1655856000000,METAR SBGR 220000Z 07003KT CAVOK 17/15 Q1020=,SBGR,2022-06-22 00:00:00
1655859600000,METAR SBGR 220100Z 09003KT CAVOK 18/14 Q1020=,SBGR,2022-06-22 01:00:00
1655863200000,METAR SBGR 220200Z 09005KT CAVOK 19/14 Q1020=,SBGR,2022-06-22 02:00:00
1655866800000,METAR SBGR 220300Z 09002KT CAVOK 16/14 Q1020=,SBGR,2022-06-22 03:00:00
1655870400000,METAR SBGR 220400Z 08007KT CAVOK 17/14 Q1019=,SBGR,2022-06-22 04:00:00
1655874000000,METAR SBGR 220500Z 07006KT CAVOK 17/13 Q1019=,SBGR,2022-06-22 05:00:00
1655877600000,METAR SBGR 220600Z 02010KT CAVOK 18/13 Q1018=,SBGR,2022-06-22 06:00:00
1655881200000,METAR SBGR 220700Z 01006KT CAVOK 18/12 Q1018=,SBGR,2022-06-22 07:00:00
1655884800000,METAR SBGR 220800Z 07007KT CAVOK 15/13 Q1018=,SBGR,2022-06-22 08:00:00
1655888400000,METAR SBGR 220900Z 10004KT CAVOK 15/13 Q1019=,SBGR,2022-06-22 09:00:00
1655892000000,METAR SBGR 221000Z 08003KT 7000 NSC 14/13 Q1020=,SBGR,2022-06-22 10:00:00
1655895600000,METAR SBGR 221100Z 07004KT CAVOK 16/14 Q1021=,SBGR,2022-06-22 11:00:00
1655899200000,METAR SBGR 221200Z 07005KT CAVOK 18/16 Q1021=,SBGR,2022-06-22 12:00:00
1655902800000,METAR SBGR 221300Z 00000KT CAVOK 22/13 Q1021=,SBGR,2022-06-22 13:00:00
1655906400000,METAR SBGR 221400Z 35008KT CAVOK 25/12 Q1020=,SBGR,2022-06-22 14:00:00
1655910000000,METAR SBGR 221500Z 33011KT CAVOK 26/12 Q1020=,SBGR,2022-06-22 15:00:00
1655913600000,METAR SBGR 221600Z 31011KT CAVOK 26/13 Q1019=,SBGR,2022-06-22 16:00:00
1655917200000,METAR SBGR 221700Z 32009KT CAVOK 27/13 Q1018=,SBGR,2022-06-22 17:00:00
1655920800000,METAR SBGR 221800Z 33008KT CAVOK 28/12 Q1018=,SBGR,2022-06-22 18:00:00
1655924400000,METAR SBGR 221900Z 32009KT CAVOK 27/12 Q1017=,SBGR,2022-06-22 19:00:00
1655928000000,METAR SBGR 222000Z 35005KT CAVOK 26/12 Q1018=,SBGR,2022-06-22 20:00:00
1655931600000,METAR SBGR 222100Z 35005KT CAVOK 22/13 Q1018=,SBGR,2022-06-22 21:00:00
1655935200000,METAR SBGR 222200Z 00000KT CAVOK 18/14 Q1018=,SBGR,2022-06-22 22:00:00
1655938800000,METAR SBGR 222300Z 07003KT CAVOK 19/14 Q1019=,SBGR,2022-06-22 23:00:00
1655856000000,METAR SBKP 220000Z 07004KT CAVOK 21/15 Q1019=,SBKP,2022-06-22 00:00:00
1655859600000,METAR SBKP 220100Z 08005KT CAVOK 21/15 Q1019=,SBKP,2022-06-22 01:00:00
1655863200000,METAR SBKP 220200Z 08004KT CAVOK 20/14 Q1019=,SBKP,2022-06-22 02:00:00
1655866800000,METAR SBKP 220300Z 09005KT CAVOK 19/14 Q1019=,SBKP,2022-06-22 03:00:00
1655870400000,METAR SBKP 220400Z 07004KT CAVOK 19/14 Q1019=,SBKP,2022-06-22 04:00:00
1655874000000,METAR SBKP 220500Z 06006KT CAVOK 18/13 Q1018=,SBKP,2022-06-22 05:00:00
1655877600000,METAR SBKP 220600Z 05005KT CAVOK 18/13 Q1018=,SBKP,2022-06-22 06:00:00
1655881200000,METAR SBKP 220700Z 04006KT CAVOK 19/13 Q1017=,SBKP,2022-06-22 07:00:00
1655884800000,METAR SBKP 220800Z 03004KT CAVOK 17/13 Q1018=,SBKP,2022-06-22 08:00:00
1655888400000,METAR SBKP 220900Z 01005KT CAVOK 17/12 Q1019=,SBKP,2022-06-22 09:00:00
1655892000000,METAR SBKP 221000Z 04006KT 9000 4000SE NSC 16/12 Q1019=,SBKP,2022-06-22 10:00:00
1655895600000,METAR SBKP 221100Z 09003KT 9000 NSC 16/13 Q1020=,SBKP,2022-06-22 11:00:00
1655899200000,METAR SBKP 221200Z 03005KT 360V060 9000 NSC 19/13 Q1020=,SBKP,2022-06-22 12:00:00
1655902800000,METAR SBKP 221300Z 02008KT CAVOK 21/13 Q1021=,SBKP,2022-06-22 13:00:00
1655906400000,METAR SBKP 221400Z 04009KT CAVOK 23/13 Q1020=,SBKP,2022-06-22 14:00:00
1655910000000,METAR SBKP 221500Z 03012KT CAVOK 25/13 Q1020=,SBKP,2022-06-22 15:00:00
1655913600000,METAR SBKP 221600Z 36010KT CAVOK 26/12 Q1019=,SBKP,2022-06-22 16:00:00
1655917200000,METAR SBKP 221700Z 01011KT 9999 FEW040 27/11 Q1018=,SBKP,2022-06-22 17:00:00
1655920800000,METAR SBKP 221800Z 35010KT 9999 FEW040 27/11 Q1017=,SBKP,2022-06-22 18:00:00
1655924400000,METAR SBKP 221900Z 02010KT CAVOK 27/11 Q1017=,SBKP,2022-06-22 19:00:00
1655928000000,METAR SBKP 222000Z 01008KT CAVOK 26/11 Q1017=,SBKP,2022-06-22 20:00:00
1655931600000,METAR SBKP 222100Z 02007KT CAVOK 25/11 Q1017=,SBKP,2022-06-22 21:00:00
1655935200000,METAR SBKP 222200Z 05005KT CAVOK 23/11 Q1018=,SBKP,2022-06-22 22:00:00
1655938800000,METAR SBKP 222300Z 03006KT CAVOK 23/11 Q1018=,SBKP,2022-06-22 23:00:00
1655856000000,METAR SBPA 220000Z VRB01KT 7000 -RA FEW003 FEW040TCU BKN080 15/15 Q1012=,SBPA,2022-06-22 00:00:00
1655859600000,METAR SBPA 220100Z 10004KT 060V140 5000 -RA BR FEW007 FEW040TCU BKN100 15/14 Q1012=,SBPA,2022-06-22 01:00:00
1655861880000,SPECI SBPA 220138Z 24010KT 3000 RA BR FEW007 BKN040 FEW045TCU OVC070 15/15 Q1015=,SBPA,2022-06-22 01:38:00
1655863200000,METAR SBPA 220200Z 26007KT 4000 -RA BR FEW007 BKN040 FEW045TCU OVC100 15/15 Q1015 RERA=,SBPA,2022-06-22 02:00:00
1655866800000,METAR SBPA 220300Z 11005KT 060V220 4500 -RA SCT005 BKN090 15/15 Q1014=,SBPA,2022-06-22 03:00:00
1655870400000,METAR SBPA 220400Z 04012KT 4500 -RA BR SCT005 BKN080 15/15 Q1011=,SBPA,2022-06-22 04:00:00
1655874000000,METAR SBPA 220500Z 19004KT 4500 BR SCT005 BKN080 14/14 Q1012=,SBPA,2022-06-22 05:00:00
1655877600000,METAR SBPA 220600Z 21004KT 4500 BR SCT005 BKN100 15/14 Q1012=,SBPA,2022-06-22 06:00:00
1655881200000,METAR SBPA 220700Z VRB02KT 4500 BR FEW005 14/14 Q1012=,SBPA,2022-06-22 07:00:00
1655884800000,METAR SBPA 220800Z VRB02KT 9000 FEW005 14/14 Q1012=,SBPA,2022-06-22 08:00:00
1655888400000,METAR SBPA 220900Z 14003KT 9000 FEW005 14/13 Q1013=,SBPA,2022-06-22 09:00:00
1655892000000,METAR SBPA 221000Z 07005KT 9999 FEW009 SCT100 12/12 Q1013=,SBPA,2022-06-22 10:00:00
1655893500000,SPECI SBPA 221025Z 12003KT 7000 BKN009 SCT050 12/12 Q1014=,SBPA,2022-06-22 10:25:00
1655895600000,METAR SBPA 221100Z 05006KT 7000 BKN008 FEW020TCU BKN025 13/13 Q1014=,SBPA,2022-06-22 11:00:00
1655899200000,METAR SBPA 221200Z 09007KT 7000 BKN008 FEW020TCU OVC040 14/13 Q1013=,SBPA,2022-06-22 12:00:00
1655902800000,METAR SBPA 221300Z 09007KT 060V120 6000 BKN008 FEW025TCU OVC040 14/14 Q1013=,SBPA,2022-06-22 13:00:00
1655906400000,METAR SBPA 221400Z 10005KT 030V130 5000 BR BKN006 FEW025TCU OVC040 14/14 Q1014=,SBPA,2022-06-22 14:00:00
1655908320000,SPECI SBPA 221432Z 09003KT 020V150 4500 BR BKN004 FEW025TCU OVC040 14/14 Q1014=,SBPA,2022-06-22 14:32:00
1655910000000,METAR SBPA 221500Z 12005KT 090V150 4500 BR BKN004 FEW025TCU OVC035 14/14 Q1014=,SBPA,2022-06-22 15:00:00
1655913600000,METAR SBPA 221600Z 17004KT 4500 BR BKN007 OVC046 15/14 Q1012=,SBPA,2022-06-22 16:00:00
1655917200000,METAR SBPA 221700Z 18002KT 4000 BR BKN009 OVC040 15/14 Q1012=,SBPA,2022-06-22 17:00:00
1655920800000,METAR SBPA 221800Z 09004KT 4500 BR BKN009 OVC040 16/14 Q1011=,SBPA,2022-06-22 18:00:00
1655924400000,METAR SBPA 221900Z 28004KT 4500 -TSRA BKN009 FEW045CB OVC070 15/14 Q1011=,SBPA,2022-06-22 19:00:00
1655928000000,METAR SBPA 222000Z 15006KT 4000 -TSRA BKN009 FEW045CB OVC070 15/14 Q1010=,SBPA,2022-06-22 20:00:00
1655929620000,SPECI SBPA 222027Z 15004KT 2500 TSRA BR BKN008 FEW040CB OVC090 14/14 Q1011=,SBPA,2022-06-22 20:27:00
1655931600000,METAR SBPA 222100Z 13004KT 4000 -TSRA BKN008 FEW040CB OVC090 14/14 Q1010 RERA=,SBPA,2022-06-22 21:00:00
1655935200000,METAR SBPA 222200Z VRB07KT 3800 -TSRA BR BKN009 FEW040CB OVC080 15/14 Q1010=,SBPA,2022-06-22 22:00:00
1655938800000,METAR SBPA 222300Z VRB04KT 3500 -TSRA BKN008 FEW040CB OVC090 15/14 Q1011=,SBPA,2022-06-22 23:00:00
1655856000000,METAR SBRF 220000Z 17010KT 9999 FEW025 26/21 Q1014=,SBRF,2022-06-22 00:00:00
1655859600000,METAR SBRF 220100Z 17010KT 9999 FEW025 26/21 Q1014=,SBRF,2022-06-22 01:00:00
1655863200000,METAR SBRF 220200Z 20007KT 9999 SCT025 BKN050 26/22 Q1014=,SBRF,2022-06-22 02:00:00
1655866800000,METAR SBRF 220300Z 21006KT 9999 SCT025 BKN050 25/22 Q1013=,SBRF,2022-06-22 03:00:00
1655870400000,METAR COR SBRF 220400Z 20006KT 8000 VCSH SCT025 OVC050 24/22 Q1013=,SBRF,2022-06-22 04:00:00
1655871180000,SPECI SBRF 220413Z 18003KT 4000 -RA BKN012 OVC023 24/23 Q1013=,SBRF,2022-06-22 04:13:00
1655874000000,METAR SBRF 220500Z 08007KT 3500 -RA BKN009 OVC020 23/23 Q1013=,SBRF,2022-06-22 05:00:00
